STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-07,,,15.0,",,S",8.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-08,,,17.8,",,S",5.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-09,,,25.0,",,S",8.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-10,,,20.0,",,S",10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-13,,,22.2,",,S",7.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-14,,,22.8,",,S",8.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-17,,,17.8,",,S",5.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-18,,,20.0,",,S",7.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-21,,,26.1,",,S",7.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-23,,,17.8,",,S",10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-25,,,21.1,",,S",10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-26,,,16.1,",,S",6.5,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-27,,,17.2,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-28,,,17.2,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-29,,,18.9,",,S",7.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-03-31,,,17.2,",,S",9.4,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-02,,,21.1,",,S",9.6,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-07,,,18.9,",,S",11.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-10,,,20.3,,9.2,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-12,,,20.2,,11.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-13,,,12.8,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-17,,,23.9,,10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-21,,,21.9,,10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-28,,,27.8,",,S",8.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-04-30,,,20.0,",,S",3.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-01,,,25.2,,11.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-04,,,26.7,,12.9,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-05,,,17.8,",,S",7.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-07,,,31.2,,15.6,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-08,,,23.9,",,S",10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-12,,,33.9,",,S",18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-18,,,31.1,",,S",15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-22,,,36.1,",,S",18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-05-30,,,30.8,,15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-02,,,30.0,",,S",17.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-04,,,31.1,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-06,,,30.0,",,S",18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-11,,,35.0,",,S",20.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-13,,,27.8,",,S",16.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-15,,,28.9,",,S",20.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-16,,,27.2,",,S",20.0,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-17,,,34.4,,17.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-19,,,32.2,",,S",18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-20,,,36.1,,20.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-22,,,36.1,",,S",22.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-23,,,35.0,",,S",21.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-25,,,34.8,,22.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-26,,,37.2,",,S",21.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-27,,,34.8,,20.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-28,,,36.1,",,S",22.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-06-30,,,36.2,,18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-04,,,31.1,",,S",18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-07,,,37.2,",,S",20.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-10,,,35.0,",,S",18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-11,,,37.8,",,S",22.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-12,,,40.0,",,S",25.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-16,,,37.8,",,S",23.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-18,,,35.0,",,S",18.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-19,,,37.2,",,S",22.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-21,,,37.8,",,S",22.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-23,,,36.1,",,S",23.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-25,,,37.2,",,S",25.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-27,,,37.8,",,S",23.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-07-30,,,40.0,",,S",25.4,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-02,,,37.8,",,S",23.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-03,,,40.0,",,S",26.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-04,,,38.9,",,S",25.0,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-06,,,40.0,",,S",24.4,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-07,,,41.1,",,S",26.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-10,,,38.9,",,S",25.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-11,,,41.1,",,S",22.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-12,,,37.8,",,S",26.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-13,,,36.1,",,S",22.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-14,,,40.0,",,S",22.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-16,,,42.2,",,S",25.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-19,,,41.1,",,S",22.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-20,,,38.9,",,S",25.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-08-21,,,40.0,",,S",22.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-11-17,,,12.2,,1.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-11-19,,,12.2,,1.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-11-25,,,12.2,,1.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-12-19,,,12.2,,1.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1960-12-23,,,12.2,,1.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-09,,,12.2,,1.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-15,,,12.2,,1.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-16,,,12.2,,1.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-17,,,12.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-19,,,12.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-20,,,12.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-22,,,12.2,",,S",22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-24,,,18.9,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-25,,,18.9,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-01-29,,,18.9,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-02-12,,,18.4,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-02-15,,,18.4,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-02-23,,,19.6,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-03-01,,,19.6,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-03-02,,,18.9,",,S",22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-03-11,,,17.8,",,S",22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-03-12,,,22.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-03-23,,,22.2,",,S",22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-03-26,,,27.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-04-01,,,27.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-04-02,,,27.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-04-18,,,27.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-05-14,,,27.2,",,S",22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-06-08,,,37.2,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-06-13,,,37.5,,22.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-06-16,,,37.5,,23.4,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-06-21,,,37.5,,23.4,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-07-21,,,37.5,,23.4,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-07-29,,,37.2,",,S",22.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-07-30,,,37.8,",,S",23.9,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-08-16,,,26.1,,23.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-08-18,,,23.3,,10.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-09-02,,,22.5,,9.6,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-09-04,,,32.2,",,S",9.6,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-10-21,,,18.9,,9.6,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-11-03,,,20.0,",,S",13.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-11-07,,,17.8,",,S",7.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-11-08,,,20.0,",,S",7.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-11-15,,,17.8,",,S",-2.2,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-11-16,,,17.0,,-2.2,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-11-19,,,18.9,",,S",-2.2,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1961-11-20,,,15.0,,-2.2,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1962-02-16,,,15.0,,-2.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1962-02-19,,,15.0,",,S",12.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1962-04-18,,,26.1,,12.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1962-05-22,,,26.1,,13.9,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1962-06-04,,,28.0,,14.6,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1962-09-09,,,28.3,,15.4,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1962-10-03,,,28.0,,15.3,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-13,,,26.1,",,S",12.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-14,,,28.9,,15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-15,,,30.0,",,S",16.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-16,,,28.9,",,S",17.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-17,,,27.2,",,S",15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-18,,,27.2,",,S",15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-20,,,31.1,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-21,,,27.2,,16.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-23,,,27.2,",,S",15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-26,,,27.2,",,S",13.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-27,,,30.0,",,S",16.2,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-28,,,23.9,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-29,,,27.8,",,S",12.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-09-30,,,30.0,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-01,,,30.0,",,S",16.7,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-02,,,30.0,",,S",17.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-03,,,26.1,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-04,,,32.2,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-05,,,26.1,",,S",16.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-06,,,27.2,",,S",15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-11,,,27.8,",,S",12.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-12,,,27.8,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-14,,,23.9,",,S",17.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-15,,,25.0,",,S",15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-16,,,22.2,",,S",15.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-17,,,22.2,",,S",9.6,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-18,,,25.0,",,S",13.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-20,,,17.8,",,S",9.0,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-21,,,22.8,",,S",12.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-22,,,22.2,",,S",9.1,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-23,,,22.2,",,S",2.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-24,,,21.1,",,S",8.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-10-27,,,21.1,",,S",12.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-01,,,22.8,",,S",10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-03,,,23.9,",,S",12.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-04,,,23.9,",,S",11.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-05,,,26.1,",,S",13.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-06,,,25.0,",,S",8.2,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-10,,,19.4,,8.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-11,,,21.1,",,S",5.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-12,,,18.9,",,S",7.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-13,,,17.2,",,S",11.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-14,,,20.0,",,S",5.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-16,,,20.0,",,S",0.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-17,,,22.8,",,S",5.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-18,,,20.0,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-20,,,22.8,",,S",3.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-21,,,25.0,",,S",7.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-22,,,17.2,",,S",10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-23,,,12.8,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-24,,,11.1,",,S",2.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-26,,,17.8,",,S",-2.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-27,,,16.1,",,S",7.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-28,,,17.8,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-11-29,,,20.0,",,S",2.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-01,,,12.2,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-02,,,18.5,,3.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-03,,,17.8,",,S",2.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-05,,,20.0,",,S",7.5,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-07,,,17.9,,3.9,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-08,,,17.8,",,S",6.8,
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-09,,,17.4,,5.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-11,,,16.1,",,S",11.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-12,,,18.9,",,S",10.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-14,,,18.9,",,S",5.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-15,,,17.2,",,S",2.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-16,,,16.1,",,S",2.2,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-17,,,11.1,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-18,,,15.0,",,S",6.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-19,,,16.1,",,S",1.1,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-21,,,15.0,",,S",5.0,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-22,,,13.9,",,S",2.8,",,S"
AGE00147719,"LAGHOUAT, AG",33.7997,2.89,767.0,1965-12-23,,,17.2,",,S",0.0,",,S"
